550,928,16532,-24,9,-11,-1,-21,717,681,-6116,-1950,1
610,906,16504,-24,9,-10,-1,-21,717,688,-6113,-1954,2
522,948,16400,-25,9,-11,-1,-21,717,685,-6134,-1955,3
622,866,16578,-26,9,-10,-1,-21,717,688,-6124,-1950,4
638,890,16538,-26,9,-11,-1,-21,717,690,-6130,-1943,5
588,964,16580,-24,9,-11,-1,-21,717,690,-6139,-1922,6
584,908,16512,-25,9,-12,-1,-21,717,692,-6132,-1926,7
590,978,16440,-25,10,-10,-1,-21,717,682,-6146,-1952,8
620,906,16538,-24,11,-11,-1,-21,717,676,-6141,-1937,9
574,912,16582,-23,10,-10,-1,-21,717,678,-6128,-1928,10
616,942,16462,-25,9,-11,-1,-21,717,691,-6132,-1925,11
652,964,16504,-23,10,-10,-1,-21,717,698,-6132,-1943,12
586,894,16458,-26,11,-12,-1,-21,717,698,-6138,-1932,13
624,878,16514,-24,8,-11,-1,-21,717,681,-6139,-1938,14
574,958,16452,-24,9,-11,-1,-21,717,656,-6135,-1930,15
620,992,16474,-23,8,-11,-1,-21,717,672,-6129,-1934,16
564,942,16550,-27,9,-11,-1,-21,717,686,-6126,-1948,17
550,992,16614,-23,10,-11,-1,-21,717,682,-6136,-1932,18
590,930,16530,-24,9,-11,-1,-21,717,690,-6134,-1929,19
632,950,16518,-25,9,-11,-1,-21,717,673,-6128,-1937,20
