262,894,16558,65511,9,65525,65535,6,743,131,59510,63038,1
248,906,16446,65509,9,65525,65535,6,743,131,59515,63041,2
278,942,16408,65512,8,65524,65535,6,743,129,59531,63038,3
254,938,16420,65511,9,65525,65535,6,743,131,59547,63034,4
242,908,16606,65511,10,65524,65535,6,743,122,59540,63045,5
258,874,16506,65511,10,65524,65535,6,743,123,59534,63039,6
270,894,16592,65511,10,65524,65535,6,743,127,59527,63038,7
254,922,16636,65510,9,65525,65535,6,743,126,59523,63028,8
246,914,16468,65512,8,65523,65535,6,743,133,59519,63028,9
234,882,16588,65511,10,65526,65535,6,743,126,59523,63028,10
248,886,16622,65512,7,65524,65535,6,743,129,59534,63028,11
238,922,16418,65511,9,65526,65535,6,743,129,59537,63039,12
248,954,16538,65511,10,65525,65535,6,743,124,59535,63029,13
242,950,16518,65511,10,65525,65535,6,743,123,59532,63029,14
212,900,16522,65510,9,65525,65535,6,743,112,59529,63031,15
216,874,16534,65510,9,65526,65535,6,743,124,59529,63029,16
234,924,16476,65512,9,65523,65535,6,743,133,59521,63035,17
242,978,16488,65511,10,65525,65535,6,743,135,59526,63043,18
260,930,16544,65510,8,65525,65535,6,743,136,59524,63038,19
260,890,16412,65510,10,65525,65535,6,743,117,59536,63038,20
238,976,16532,65512,9,65526,65535,6,743,125,59541,63046,21
242,874,16630,65510,8,65525,65535,6,743,127,59553,63047,22
248,888,16536,65512,8,65524,65535,6,743,133,59550,63049,23
308,914,16600,65513,9,65525,65535,6,743,125,59538,63048,24
272,888,16524,65512,7,65525,65535,6,743,120,59535,63047,25
202,894,16484,65512,10,65525,65535,6,743,122,59524,63029,26
280,908,16546,65511,9,65525,65535,6,743,131,59530,63025,27
210,978,16424,65512,9,65526,65535,6,743,134,59535,63024,28
238,896,16508,65511,8,65525,65535,6,743,134,59541,63027,29
254,876,16516,65510,8,65525,65535,6,743,124,59546,63021,30
330,918,16496,65510,11,65524,65535,6,743,115,59539,63014,31
314,940,16590,65511,8,65524,65535,6,743,109,59544,63018,32
230,900,16562,65511,10,65524,65535,6,743,115,59549,63031,33
232,880,16496,65511,9,65525,65535,6,743,110,59536,63033,34
256,898,16470,65511,9,65525,65535,6,743,120,59519,63041,35
252,886,16584,65511,9,65525,65535,6,743,125,59515,63028,36
284,884,16496,65511,8,65525,65535,6,743,136,59520,63037,37
246,924,16516,65512,9,65527,65535,6,743,137,59534,63034,38
236,940,16478,65512,8,65524,65535,6,743,139,59532,63040,39
224,944,16488,65511,9,65525,65535,6,743,123,59528,63035,40
298,906,16544,65512,9,65525,65535,6,743,124,59534,63036,41
260,908,16532,65511,9,65525,65535,6,743,116,59528,63037,42
318,914,16560,65511,9,65525,65535,6,743,126,59532,63042,43
284,926,16536,65513,10,65526,65535,6,743,137,59528,63033,44
236,910,16530,65511,8,65525,65535,6,743,129,59537,63021,45
296,876,16570,65511,7,65525,65535,6,743,133,59533,63019,46
208,876,16442,65510,10,65524,65535,6,743,125,59528,63027,47
264,860,16500,65511,10,65525,65535,6,743,121,59529,63044,48
316,884,16502,65509,9,65524,65535,6,743,125,59535,63037,49
288,858,16496,65510,9,65525,65535,6,743,128,59538,63041,50
