370,906,16570,65511,8,65525,0,2,687,92,59554,62966,1
356,896,16522,65512,9,65525,0,2,687,90,59560,62973,2
380,976,16576,65510,10,65525,0,2,687,93,59568,62972,3
384,920,16484,65511,9,65523,0,2,687,87,59562,62966,4
434,928,16492,65511,9,65526,0,2,687,78,59568,62961,5
366,942,16620,65513,9,65525,0,2,687,80,59569,62955,6
376,964,16614,65512,8,65524,0,2,687,85,59574,62946,7
354,966,16540,65512,8,65525,0,2,687,84,59555,62946,8
374,956,16584,65510,8,65524,0,2,687,86,59552,62941,9
330,906,16592,65512,8,65526,0,2,687,90,59548,62948,10
354,914,16588,65511,8,65525,0,2,687,84,59538,62952,11
410,928,16520,65509,8,65526,0,2,687,82,59532,62955,12
340,934,16572,65510,9,65525,0,2,687,85,59547,62955,13
358,986,16464,65512,8,65525,0,2,687,87,59546,62950,14
340,898,16540,65511,10,65526,0,2,687,89,59545,62950,15
360,916,16540,65509,10,65525,0,2,687,97,59549,62952,16
298,954,16564,65510,9,65525,0,2,687,97,59559,62948,17
356,950,16536,65512,9,65525,0,2,687,85,59555,62950,18
372,952,16548,65511,10,65524,0,2,687,85,59555,62970,19
370,958,16490,65510,8,65524,0,2,687,85,59562,62960,20
346,984,16468,65510,8,65525,0,2,687,80,59560,62960,21
372,960,16548,65512,9,65524,0,2,687,77,59553,62964,22
352,948,16608,65510,8,65526,0,2,687,75,59558,62958,23
380,896,16564,65511,9,65525,0,2,687,70,59555,62944,24
310,956,16380,65511,9,65524,0,2,687,67,59551,62953,25
372,936,16536,65511,10,65525,0,2,687,63,59551,62944,26
370,876,16610,65512,7,65524,0,2,687,63,59545,62943,27
350,984,16512,65512,10,65527,0,2,687,75,59541,62938,28
380,960,16454,65510,10,65525,0,2,687,80,59548,62940,29
360,916,16534,65512,10,65525,0,2,687,84,59551,62938,30
356,956,16444,65512,8,65526,0,2,687,88,59555,62955,31
326,934,16602,65511,9,65525,0,2,687,86,59570,62961,32
398,938,16474,65511,9,65526,0,2,687,76,59573,62975,33
356,940,16522,65511,9,65525,0,2,687,86,59570,62982,34
332,908,16580,65512,9,65525,0,2,687,87,59566,62976,35
374,910,16476,65510,9,65525,0,2,687,90,59560,62965,36
376,926,16432,65511,9,65524,0,2,687,89,59556,62963,37
326,950,16542,65512,9,65525,0,2,687,99,59557,62957,38
328,940,16598,65509,8,65524,0,2,687,91,59556,62961,39
314,940,16546,65511,9,65524,0,2,687,84,59558,62963,40
356,930,16466,65510,8,65524,0,2,687,83,59558,62968,41
326,982,16404,65513,8,65525,0,2,687,89,59558,62969,42
366,930,16580,65512,10,65525,0,2,687,91,59556,62968,43
350,926,16476,65511,9,65524,0,2,687,92,59559,62966,44
342,934,16380,65511,9,65526,0,2,687,93,59561,62966,45
304,974,16524,65513,9,65524,0,2,687,90,59560,62966,46
354,924,16628,65512,10,65524,0,2,687,96,59563,62964,47
354,952,16562,65510,8,65525,0,2,687,103,59560,62964,48
390,968,16358,65512,9,65525,0,2,687,104,59549,62961,49
364,956,16404,65511,9,65526,0,2,687,110,59547,62963,50
378,1002,16494,65511,10,65525,0,2,687,109,59551,62958,51
376,964,16550,65512,9,65524,0,2,687,100,59547,62957,52
312,894,16430,65510,11,65525,0,2,687,89,59548,62961,53
376,994,16510,65514,8,65525,0,2,687,82,59553,62954,54
336,916,16574,65512,11,65525,0,2,687,76,59551,62951,55
394,924,16592,65514,8,65524,0,2,687,75,59544,62956,56
366,928,16456,65511,9,65525,0,2,687,76,59540,62962,57
410,906,16570,65513,9,65524,0,2,687,80,59543,62961,58
334,922,16472,65512,9,65525,0,2,687,82,59546,62968,59
318,898,16604,65512,9,65525,0,2,687,87,59545,62978,60
406,974,16454,65511,11,65525,0,2,687,96,59552,62975,61
350,962,16424,65511,9,65525,0,2,687,103,59552,62971,62
354,882,16502,65512,9,65525,0,2,687,101,59549,62971,63
372,962,16606,65512,8,65526,0,2,687,103,59543,62964,64
332,906,16552,65512,9,65524,0,2,687,114,59547,62953,65
356,978,16406,65511,8,65526,0,2,687,104,59544,62945,66
330,954,16600,65511,9,65525,0,2,687,93,59544,62940,67
388,962,16656,65510,9,65525,0,2,687,87,59549,62942,68
380,960,16458,65512,11,65523,0,2,687,81,59553,62950,69
388,922,16600,65513,9,65525,0,2,687,76,59549,62956,70
316,930,16496,65512,8,65524,0,2,687,84,59556,62961,71
414,940,16540,65511,9,65524,0,2,687,88,59562,62961,72
394,914,16558,65511,9,65525,0,2,687,94,59560,62959,73
304,950,16438,65511,9,65524,0,2,687,98,59569,62956,74
336,946,16484,65513,8,65526,0,2,687,94,59570,62956,75
398,932,16614,65511,9,65525,0,2,687,89,59570,62953,76
358,980,16402,65512,8,65526,0,2,687,85,59567,62953,77
404,902,16434,65511,9,65525,0,2,687,89,59566,62952,78
368,942,16554,65511,9,65525,0,2,687,89,59568,62955,79
380,946,16518,65511,10,65526,0,2,687,94,59563,62943,80
364,956,16532,65511,9,65525,0,2,687,96,59558,62943,81
392,900,16364,65511,9,65524,0,2,687,103,59557,62940,82
336,970,16598,65512,9,65526,0,2,687,107,59560,62936,83
344,910,16668,65511,8,65524,0,2,687,105,59553,62926,84
334,948,16516,65510,9,65525,0,2,687,91,59560,62935,85
330,948,16446,65509,9,65525,0,2,687,82,59562,62930,86
370,920,16516,65513,8,65525,0,2,687,80,59567,62940,87
376,904,16496,65512,10,65524,0,2,687,73,59559,62941,88
352,952,16598,65512,9,65525,0,2,687,76,59556,62949,89
348,884,16428,65510,9,65526,0,2,687,84,59546,62948,90
342,924,16452,65512,9,65525,0,2,687,93,59548,62958,91
348,948,16596,65511,9,65524,0,2,687,94,59551,62947,92
314,902,16522,65511,9,65525,0,2,687,94,59558,62954,93
398,894,16636,65511,7,65526,0,2,687,90,59553,62951,94
354,954,16474,65513,10,65525,0,2,687,91,59558,62960,95
392,872,16528,65513,9,65526,0,2,687,86,59553,62969,96
368,960,16522,65511,7,65524,0,2,687,85,59544,62968,97
352,908,16508,65510,10,65525,0,2,687,85,59542,62963,98
354,932,16400,65511,11,65524,0,2,687,91,59543,62965,99
412,956,16556,65511,9,65525,0,2,687,92,59544,62955,100
