186,948,16492,65511,10,65525,65535,6,740,127,59569,62940,1
276,926,16586,65510,11,65525,65535,6,740,107,59577,62935,2
228,904,16460,65510,8,65524,65535,6,740,115,59579,62935,3
316,868,16564,65511,9,65526,65535,6,740,121,59578,62939,4
306,846,16576,65512,9,65525,65535,6,740,124,59570,62943,5
256,934,16486,65510,10,65525,65535,6,740,122,59572,62939,6
274,888,16562,65510,8,65525,65535,6,740,107,59585,62921,7
260,886,16518,65510,10,65525,65535,6,740,101,59589,62917,8
230,912,16568,65510,9,65525,65535,6,740,127,59579,62924,9
238,896,16596,65510,9,65526,65535,6,740,130,59566,62934,10
202,892,16586,65510,10,65525,65535,6,740,111,59572,62944,11
282,928,16594,65511,10,65524,65535,6,740,107,59585,62945,12
266,842,16622,65512,10,65525,65535,6,740,119,59579,62944,13
232,910,16530,65512,9,65525,65535,6,740,116,59591,62924,14
204,848,16628,65512,10,65526,65535,6,740,122,59582,62922,15
274,884,16560,65512,8,65526,65535,6,740,115,59579,62932,16
296,872,16522,65512,10,65525,65535,6,740,119,59588,62941,17
284,868,16516,65511,9,65525,65535,6,740,111,59580,62938,18
294,928,16596,65513,10,65525,65535,6,740,107,59562,62927,19
270,860,16514,65512,8,65524,65535,6,740,118,59569,62936,20
282,924,16432,65512,9,65525,65535,6,740,114,59587,62945,21
204,890,16564,65512,9,65524,65535,6,740,134,59567,62938,22
238,900,16560,65510,7,65525,65535,6,740,138,59591,62923,23
262,876,16516,65512,9,65524,65535,6,740,141,59593,62923,24
236,922,16538,65511,9,65526,65535,6,740,124,59581,62934,25
246,886,16602,65511,11,65525,65535,6,740,109,59597,62947,26
264,948,16556,65510,8,65525,65535,6,740,114,59606,62957,27
244,892,16550,65513,9,65526,65535,6,740,132,59593,62952,28
270,900,16492,65513,11,65524,65535,6,740,128,59577,62929,29
236,870,16572,65511,10,65525,65535,6,740,124,59564,62924,30
208,890,16514,65511,8,65523,65535,6,740,124,59561,62930,31
298,912,16596,65511,9,65525,65535,6,740,112,59557,62938,32
236,952,16550,65513,9,65527,65535,6,740,113,59547,62924,33
202,840,16388,65512,8,65525,65535,6,740,121,59565,62935,34
202,932,16586,65510,8,65525,65535,6,740,129,59583,62936,35
272,852,16536,65511,10,65526,65535,6,740,122,59570,62914,36
266,836,16580,65512,9,65524,65535,6,740,119,59553,62933,37
264,904,16564,65512,10,65525,65535,6,740,121,59563,62928,38
244,900,16570,65511,9,65526,65535,6,740,126,59576,62940,39
224,880,16514,65511,9,65525,65535,6,740,124,59567,62937,40
236,932,16416,65511,8,65525,65535,6,740,120,59573,62945,41
296,866,16534,65512,8,65525,65535,6,740,102,59573,62943,42
228,900,16608,65510,8,65525,65535,6,740,120,59585,62935,43
302,902,16514,65511,10,65525,65535,6,740,127,59580,62933,44
248,934,16548,65512,9,65526,65535,6,740,138,59585,62925,45
284,908,16554,65511,9,65526,65535,6,740,120,59593,62931,46
224,922,16454,65513,9,65526,65535,6,740,111,59583,62924,47
266,920,16520,65511,9,65524,65535,6,740,128,59572,62911,48
260,890,16520,65511,10,65525,65535,6,740,126,59587,62916,49
230,826,16538,65511,9,65525,65535,6,740,112,59598,62924,50
