350,942,16516,65512,9,65525,65535,4,767,87,59642,62826,1
282,894,16560,65512,8,65525,65535,4,767,104,59643,62832,2
266,916,16562,65510,8,65524,65535,4,767,106,59617,62840,3
314,886,16510,65509,10,65524,65535,4,767,104,59596,62837,4
306,948,16512,65510,8,65525,65535,4,767,110,59622,62828,5
258,910,16572,65512,9,65526,65535,4,767,99,59640,62829,6
302,924,16516,65512,10,65525,65535,4,767,89,59627,62833,7
304,872,16512,65510,7,65525,65535,4,767,100,59621,62826,8
312,906,16634,65510,11,65526,65535,4,767,96,59617,62839,9
256,874,16576,65512,8,65524,65535,4,767,89,59619,62858,10
290,972,16528,65512,9,65525,65535,4,767,90,59611,62848,11
300,908,16512,65510,9,65526,65535,4,767,113,59607,62837,12
290,848,16504,65512,9,65525,65535,4,767,98,59609,62841,13
310,890,16526,65511,10,65525,65535,4,767,98,59624,62848,14
318,924,16514,65511,11,65523,65535,4,767,93,59615,62824,15
340,862,16416,65512,9,65524,65535,4,767,95,59637,62846,16
296,866,16668,65512,8,65525,65535,4,767,102,59622,62844,17
292,924,16508,65513,9,65524,65535,4,767,109,59615,62834,18
310,890,16538,65510,9,65524,65535,4,767,89,59606,62805,19
240,882,16544,65512,10,65525,65535,4,767,91,59624,62804,20
374,884,16548,65511,11,65524,65535,4,767,105,59631,62840,21
292,896,16426,65512,10,65524,65535,4,767,95,59625,62812,22
340,916,16602,65511,9,65525,65535,4,767,105,59621,62813,23
200,918,16550,65511,9,65525,65535,4,767,104,59637,62827,24
326,868,16516,65511,9,65525,65535,4,767,98,59642,62808,25
318,890,16448,65512,9,65524,65535,4,767,114,59631,62803,26
296,862,16604,65511,8,65525,65535,4,767,111,59641,62818,27
332,932,16570,65511,8,65525,65535,4,767,107,59648,62813,28
274,912,16554,65511,7,65525,65535,4,767,96,59632,62826,29
310,932,16592,65509,6,65524,65535,4,767,104,59619,62814,30
304,870,16534,65513,9,65526,65535,4,767,102,59618,62814,31
340,872,16566,65510,8,65526,65535,4,767,89,59630,62819,32
344,934,16420,65511,8,65525,65535,4,767,81,59633,62819,33
302,910,16618,65512,9,65525,65535,4,767,100,59646,62808,34
288,844,16476,65511,9,65525,65535,4,767,113,59657,62811,35
284,846,16622,65511,9,65525,65535,4,767,135,59646,62798,36
336,904,16520,65511,9,65525,65535,4,767,105,59652,62811,37
