630,984,16534,65512,9,-11,-1,-21,662,700,59382,63622,1
628,938,16486,65512,9,-11,-1,-21,662,699,59372,63620,2
532,940,16510,65512,9,-11,-1,-21,662,698,-6161,-1907,3
590,910,16560,-23,10,-11,-1,-21,662,681,59382,63644,4
650,996,16450,-23,9,-11,-1,-21,662,671,59376,-1889,5
570,872,16552,-25,10,-11,-1,-21,662,671,-6163,-1895,6
548,934,16504,65510,11,-11,-1,-21,662,683,59372,-1895,7
596,948,16506,-25,9,-11,-1,-21,662,692,59372,63640,8
582,926,16524,65512,9,-11,-1,-21,662,683,-6161,63654,9
552,938,16512,-25,10,-11,-1,-21,662,700,-6161,-1887,10
536,916,16440,-25,9,65526,-1,-21,662,689,-6181,-1871,11
628,892,16474,-25,9,65526,-1,-21,662,695,59362,63672,12
610,974,16540,65512,11,-11,-1,-21,662,683,-6173,-1855,13
606,908,16554,65512,10,65524,-1,-21,662,678,-6175,-1851,14
584,894,16508,-25,10,65526,-1,-21,662,662,59354,63678,15
586,932,16520,65510,9,-11,-1,-21,662,672,-6187,63674,16
596,920,16474,-25,9,-11,-1,-21,662,691,-6183,-1865,17
566,986,16630,65510,10,65524,-1,-21,662,693,59370,63668,18
618,896,16502,-25,9,-11,-1,-21,662,709,-6183,63670,19
628,942,16492,-25,9,65524,-1,-21,662,695,59350,63676,20
